repo_name,owner,repo_url,description,language,topics,stars,updated_at,input_url,input_search_query,input_max_pages,warning,warning_code,error,error_code,snapshot_id,snapshot_date,categories,primary_category,input,stars_prev,star_growth,star_growth_rate,momentum_score,signal
albumentations-team/albucore,albumentations-team,https://github.com/albumentations-team/albucore,,Python,"[""python"",""opencv"",""machine-learning"",""automation"",""computer-vision""]",122,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
alibaba/MNN,alibaba,https://github.com/alibaba/MNN,,C++,"['machine-learning', 'arm', 'deep-learning', 'vulkan', 'ml']",15947,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
allenai/ScienceWorld,allenai,https://github.com/allenai/ScienceWorld,,Scala,"[""machine-learning"",""reinforcement-learning"",""language-model"",""text-based-game"",""text-based-game-framework""]",381,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
alvinreal/awesome-opensource-ai,alvinreal,https://github.com/alvinreal/awesome-opensource-ai,,Python,"[""open-source"",""machine-learning"",""awesome"",""ai"",""artificial-intelligence""]",4571,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
aminekago-web/Paradigm-Survival-Arena,aminekago-web,https://github.com/aminekago-web/Paradigm-Survival-Arena,,HTML,"[""javascript"",""game"",""python"",""machine-learning"",""reinforcement-learning""]",117,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
aminekago-web/Paradigm-Survival-Arena,aminekago-web,https://github.com/aminekago-web/Paradigm-Survival-Arena,,HTML,"[""javascript"",""game"",""python"",""machine-learning"",""reinforcement-learning""]",117,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,117.0,0,0.0,0.0,💤 LOW VELOCITY
aminekago-web/Paradigm-Survival-Arena,aminekago-web,https://github.com/aminekago-web/Paradigm-Survival-Arena,,HTML,"['javascript', 'game', 'python', 'machine-learning', 'reinforcement-learning']",117,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",117.0,0,0.0,0.0,💤 LOW VELOCITY
aminekago-web/Paradigm-Survival-Arena,aminekago-web,https://github.com/aminekago-web/Paradigm-Survival-Arena,,HTML,"['javascript', 'game', 'python', 'machine-learning', 'reinforcement-learning']",117,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",117.0,0,0.0,0.0,💤 LOW VELOCITY
apache/airflow,apache,https://github.com/apache/airflow,,Python,"[""python"",""workflow"",""data-science"",""machine-learning"",""airflow""]",46521,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
apache/airflow,apache,https://github.com/apache/airflow,,Python,"[""python"",""workflow"",""data-science"",""machine-learning"",""airflow""]",46536,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,46521.0,15,0.03,28.0,🌱 STEADY
apache/airflow,apache,https://github.com/apache/airflow,,Python,"['python', 'workflow', 'data-science', 'machine-learning', 'airflow']",46570,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",46536.0,34,0.07,36.2,🌱 STEADY
apache/airflow,apache,https://github.com/apache/airflow,,Python,"['python', 'workflow', 'data-science', 'machine-learning', 'airflow']",46576,,,,,,,,,raw_2026_08_22,2026-08-22,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",46570.0,6,0.01,19.6,💤 LOW VELOCITY
apache/texera,apache,https://github.com/apache/texera,,Scala,"[""data-science"",""machine-learning"",""artificial-intelligence"",""cloud-native"",""ai-agents""]",273,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,AI Agents|Core ML & Deep Learning,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
apache/texera,apache,https://github.com/apache/texera,,Scala,"['data-science', 'machine-learning', 'artificial-intelligence', 'cloud-native', 'ai-agents']",274,,,,,,,,,raw_2026_08_22,2026-08-22,AI Agents|Core ML & Deep Learning,AI Agents,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",273.0,1,0.37,10.1,💤 LOW VELOCITY
apache/tvm,apache,https://github.com/apache/tvm,,Python,"[""javascript"",""machine-learning"",""performance"",""deep-learning"",""metal""]",13669,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
apache/tvm-ffi,apache,https://github.com/apache/tvm-ffi,,C++,"['machine-learning', 'gpu', 'ffi']",448,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
arc53/DocsGPT,arc53,https://github.com/arc53/DocsGPT,,Python,"[""react"",""python"",""search"",""machine-learning"",""natural-language-processing""]",18220,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,,0,0.0,0.0,💤 LOW VELOCITY
arc53/DocsGPT,arc53,https://github.com/arc53/DocsGPT,,Python,"['react', 'python', 'search', 'machine-learning', 'natural-language-processing']",18219,,,,,,,,,raw_2026_08_21,2026-08-21,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",18220.0,-1,-0.01,0.0,💤 LOW VELOCITY
arc53/DocsGPT,arc53,https://github.com/arc53/DocsGPT,,Python,"['react', 'python', 'search', 'machine-learning', 'natural-language-processing']",18220,,,,,,,,,raw_2026_08_22,2026-08-22,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",18219.0,1,0.01,7.0,💤 LOW VELOCITY
argoproj/argo-workflows,argoproj,https://github.com/argoproj/argo-workflows,,Go,"[""kubernetes"",""workflow"",""machine-learning"",""airflow"",""workflow-engine""]",16916,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
argoproj/argo-workflows,argoproj,https://github.com/argoproj/argo-workflows,,Go,"['kubernetes', 'workflow', 'machine-learning', 'airflow', 'workflow-engine']",16924,,,,,,,,,raw_2026_08_21,2026-08-21,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",16916.0,8,0.05,22.5,🌱 STEADY
ashesbloom/LocalLens,ashesbloom,https://github.com/ashesbloom/LocalLens,,Python,"['desktop-app', 'macos', 'productivity', 'machine-learning', 'computer-vision']",152,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
astroautomata/PySR,astroautomata,https://github.com/astroautomata/PySR,,Python,"[""python"",""distributed-systems"",""data-science"",""machine-learning"",""algorithm""]",3703,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
astroautomata/PySR,astroautomata,https://github.com/astroautomata/PySR,,Python,"['python', 'distributed-systems', 'data-science', 'machine-learning', 'algorithm']",3731,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",3703.0,28,0.76,39.3,🌱 STEADY
attevon-llc/OpenTranscribe,attevon-llc,https://github.com/attevon-llc/OpenTranscribe,,Python,"[""nlp"",""docker"",""open-source"",""machine-learning"",""ai""]",85,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,,0,0.0,0.0,💤 LOW VELOCITY
attevon-llc/OpenTranscribe,attevon-llc,https://github.com/attevon-llc/OpenTranscribe,,Python,"[""nlp"",""docker"",""open-source"",""machine-learning"",""ai""]",85,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,,85.0,0,0.0,0.0,💤 LOW VELOCITY
attevon-llc/OpenTranscribe,attevon-llc,https://github.com/attevon-llc/OpenTranscribe,,Python,"['nlp', 'docker', 'open-source', 'machine-learning', 'ai']",86,,,,,,,,,raw_2026_08_22,2026-08-22,MLOps & Orchestration|Core ML & Deep Learning,MLOps & Orchestration,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",85.0,1,1.18,14.7,💤 LOW VELOCITY
autogluon/autogluon,autogluon,https://github.com/autogluon/autogluon,,Python,"[""python"",""data-science"",""machine-learning"",""natural-language-processing"",""computer-vision""]",10609,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
autogluon/autogluon,autogluon,https://github.com/autogluon/autogluon,,Python,"['python', 'data-science', 'machine-learning', 'natural-language-processing', 'computer-vision']",10610,,,,,,,,,raw_2026_08_21,2026-08-21,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",10609.0,1,0.01,7.0,💤 LOW VELOCITY
autogluon/autogluon,autogluon,https://github.com/autogluon/autogluon,,Python,"['python', 'data-science', 'machine-learning', 'natural-language-processing', 'computer-vision']",10611,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",10610.0,1,0.01,7.0,💤 LOW VELOCITY
aws-deepracer-community/deepracer-on-the-spot,aws-deepracer-community,https://github.com/aws-deepracer-community/deepracer-on-the-spot,,TypeScript,"['aws', 'machine-learning', 'deepracer']",55,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
azukds/tubular,azukds,https://github.com/azukds/tubular,,Python,"[""python"",""data-science"",""machine-learning"",""scikit-learn"",""data-transformation""]",108,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
benchopt/benchopt,benchopt,https://github.com/benchopt/benchopt,,Python,"[""python"",""benchmark"",""machine-learning"",""optimization"",""julia-language""]",327,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
bghira/SimpleTuner,bghira,https://github.com/bghira/SimpleTuner,,Python,"['machine-learning', 'fine-tuning', 'diffusion-models', 'stable-diffusion', 'diffusers']",2903,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
bhklab/med-imagetools,bhklab,https://github.com/bhklab/med-imagetools,,Python,"[""python"",""machine-learning"",""deep-learning"",""dicom"",""torch""]",60,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
bitsandbytes-foundation/bitsandbytes,bitsandbytes-foundation,https://github.com/bitsandbytes-foundation/bitsandbytes,,Python,"[""machine-learning"",""pytorch"",""quantization"",""llm"",""qlora""]",8425,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
bitsandbytes-foundation/bitsandbytes,bitsandbytes-foundation,https://github.com/bitsandbytes-foundation/bitsandbytes,,Python,"[""machine-learning"",""pytorch"",""quantization"",""llm"",""qlora""]",8428,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,8425.0,3,0.04,14.3,💤 LOW VELOCITY
bodo-ai/Bodo,bodo-ai,https://github.com/bodo-ai/Bodo,,Python,"[""python"",""data-science"",""machine-learning"",""sql"",""big-data""]",374,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
bodo-ai/Bodo,bodo-ai,https://github.com/bodo-ai/Bodo,,Python,"[""python"",""data-science"",""machine-learning"",""sql"",""big-data""]",374,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,374.0,0,0.0,0.0,💤 LOW VELOCITY
brucefan1983/GPUMD,brucefan1983,https://github.com/brucefan1983/GPUMD,,Cuda,"[""machine-learning"",""neural-network"",""simulation"",""gpu"",""cuda""]",825,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
brucefan1983/GPUMD,brucefan1983,https://github.com/brucefan1983/GPUMD,,Cuda,"['machine-learning', 'neural-network', 'simulation', 'gpu', 'cuda']",827,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",825.0,2,0.24,13.1,💤 LOW VELOCITY
catboost/catboost,catboost,https://github.com/catboost/catboost,,C++,"[""python"",""data-science"",""machine-learning"",""data-mining"",""tutorial""]",9069,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
catboost/catboost,catboost,https://github.com/catboost/catboost,,C++,"['python', 'data-science', 'machine-learning', 'data-mining', 'tutorial']",9072,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",9069.0,3,0.03,14.2,💤 LOW VELOCITY
ccao-data/model-res-avm,ccao-data,https://github.com/ccao-data/model-res-avm,,R,"[""data-science"",""machine-learning"",""r"",""model"",""assessment""]",71,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
ccao-data/model-res-avm,ccao-data,https://github.com/ccao-data/model-res-avm,,R,"['data-science', 'machine-learning', 'r', 'model', 'assessment']",71,,,,,,,,,raw_2026_08_21,2026-08-21,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",71.0,0,0.0,0.0,💤 LOW VELOCITY
christopherkarani/Swarm,christopherkarani,https://github.com/christopherkarani/Swarm,,Swift,"[""macos"",""swift"",""agent"",""swift-library"",""ios""]",566,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,AI Agents,AI Agents,,,0,0.0,0.0,💤 LOW VELOCITY
christopherkarani/Swarm,christopherkarani,https://github.com/christopherkarani/Swarm,,Swift,"['macos', 'swift', 'agent', 'swift-library', 'ios']",568,,,,,,,,,raw_2026_08_21,2026-08-21,AI Agents,AI Agents,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",566.0,2,0.35,14.0,💤 LOW VELOCITY
christopherkarani/Wax,christopherkarani,https://github.com/christopherkarani/Wax,,Swift,"[""swift"",""cli"",""data-science"",""machine-learning"",""metal""]",780,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
christopherkarani/Wax,christopherkarani,https://github.com/christopherkarani/Wax,,Swift,"[""swift"",""cli"",""data-science"",""machine-learning"",""metal""]",784,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,780.0,4,0.51,20.2,🌱 STEADY
christopherkarani/Wax,christopherkarani,https://github.com/christopherkarani/Wax,,Swift,"['swift', 'cli', 'data-science', 'machine-learning', 'metal']",786,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",784.0,2,0.26,13.3,💤 LOW VELOCITY
codespecs/daikon,codespecs,https://github.com/codespecs/daikon,,C,"['c', 'java', 'machine-learning', 'csharp', 'eiffel']",262,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",,0,0.0,0.0,💤 LOW VELOCITY
cs-internship/cs-internship-spec,cs-internship,https://github.com/cs-internship/cs-internship-spec,,Unknown,"[""javascript"",""python"",""machine-learning"",""internship"",""web-development""]",85,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
cs-internship/cs-internship-spec,cs-internship,https://github.com/cs-internship/cs-internship-spec,,Unknown,"['javascript', 'python', 'machine-learning', 'internship', 'web-development']",84,,,,,,,,,raw_2026_08_22,2026-08-22,Core ML & Deep Learning,Core ML & Deep Learning,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",85.0,-1,-1.18,0.0,💤 LOW VELOCITY
cyberlife-coder/VelesDB,cyberlife-coder,https://github.com/cyberlife-coder/VelesDB,,Rust,"[""rust"",""search-engine"",""machine-learning"",""ai"",""embeddings""]",87,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,,0,0.0,0.0,💤 LOW VELOCITY
cyberlife-coder/VelesDB,cyberlife-coder,https://github.com/cyberlife-coder/VelesDB,,Rust,"[""rust"",""search-engine"",""machine-learning"",""ai"",""embeddings""]",87,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,87.0,0,0.0,0.0,💤 LOW VELOCITY
cyberlife-coder/VelesDB,cyberlife-coder,https://github.com/cyberlife-coder/VelesDB,,Rust,"['rust', 'search-engine', 'machine-learning', 'ai', 'embeddings']",87,,,,,,,,,raw_2026_08_21,2026-08-21,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",87.0,0,0.0,0.0,💤 LOW VELOCITY
cyberlife-coder/VelesDB,cyberlife-coder,https://github.com/cyberlife-coder/VelesDB,,Rust,"['rust', 'search-engine', 'machine-learning', 'ai', 'embeddings']",87,,,,,,,,,raw_2026_08_22,2026-08-22,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",87.0,0,0.0,0.0,💤 LOW VELOCITY
dailystudio/tensorflow-lite-examples-android,dailystudio,https://github.com/dailystudio/tensorflow-lite-examples-android,,Kotlin,"[""android"",""machine-learning"",""text-classification"",""tensorflow"",""kotlin-android""]",91,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_20,2026-08-20,Core ML & Deep Learning,Core ML & Deep Learning,,,0,0.0,0.0,💤 LOW VELOCITY
darkdevil3610/100-AI-Machine-learning-Deep-learning-Computer-vision-NLP,darkdevil3610,https://github.com/darkdevil3610/100-AI-Machine-learning-Deep-learning-Computer-vision-NLP,,Unknown,"[""python"",""nlp"",""data-science"",""machine-learning"",""computer-vision""]",376,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,Computer Vision|Core ML & Deep Learning,Computer Vision,,,0,0.0,0.0,💤 LOW VELOCITY
darkdevil3610/100-AI-Machine-learning-Deep-learning-Computer-vision-NLP,darkdevil3610,https://github.com/darkdevil3610/100-AI-Machine-learning-Deep-learning-Computer-vision-NLP,,Unknown,"['python', 'nlp', 'data-science', 'machine-learning', 'computer-vision']",379,,,,,,,,,raw_2026_08_22,2026-08-22,Computer Vision|Core ML & Deep Learning,Computer Vision,"{'url': 'https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc', 'max_pages': 15, 'search_query': ''}",376.0,3,0.8,19.7,💤 LOW VELOCITY
data-privacy-stack/presidio-research,data-privacy-stack,https://github.com/data-privacy-stack/presidio-research,,Jupyter Notebook,"[""nlp"",""machine-learning"",""natural-language-processing"",""privacy"",""deep-learning""]",303,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15.0,,,,,raw_2026_08_19,2026-08-19,RAG & Retrieval|Core ML & Deep Learning,RAG & Retrieval,,,0,0.0,0.0,💤 LOW VELOCITY
